JGI Portal Name	Strain	T3PKS hits	NCBI taxid	Superkingdom	Phylum	Class	Order	Family	Genus	Species	Reference (Pubmed IDs)
Rusbre1	Russula brevipes BPL707 v1.0	0	98861	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula brevipes	34861049
Ruscom1	Russula compacta BPL669 v1.0	0	40490	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula compacta	34861049
Rusdis1	Russula dissimulans BPL704 v1.0	0	258981	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula dissimulans	34861049
Rusear1	Russula earlei BPL698 v1.0	1	71964	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula earlei	34861049
Ruseme1	Russula emetica P?ilba v1.0	0	152958	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula emetica	33046698
Rusoch1	Russula ochroleuca P?ilba v1.0	0	152965	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula ochroleuca	33046698
Rusrug1	Russula rugulosa BPL654 v1.0	0	1897646	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula aff. rugulosa BPL654	34861049
Russem1	Russula seminuda PSC4341-TAS1 v1.0	0	5402	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	NA	NA
Rusvin1	Russula vinacea BPL710 v1.0	0	517384	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula vinacea	34861049
Rutfi1	Rutstroemia firma CBS 115.86 v1.0	2	1490168	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	Rutstroemia firma	NA
Sacarb1	Saccharomyces arboricola H-6	0	1160507	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces arboricola	23368932
SacAshbya_1	Saccharomycetaceae sp Ashbya aceri	0	566037	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	[Ashbya] aceris (nom. inval.)	23749448
Sacboulardii_1	Saccharomyces boulardii unique28	0	252598	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces boulardii (nom. inval.)	28336969
Sacca1	Saccharomycopsis capsularis NRRL Y-17639	0	36036	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	Saccharomycopsis capsularis	29760453
Sacce1	Saccharomyces cerevisiae S288C	0	559292	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	8849441
SacceM3707_1	Saccharomyces cerevisiae M3707 Dikaryon	0	1149757	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	23792743
SacceM3836_1	Saccharomyces cerevisiae M3836 v1.0	0	1162671	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	23792743
SacceM3837_1	Saccharomyces cerevisiae M3837 v1.0	0	1162672	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	23792743
SacceM3838_1	Saccharomyces cerevisiae M3838 v1.0	0	1162673	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	23792743
SacceM3839_1	Saccharomyces cerevisiae M3839 v1.0	0	1162674	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	23792743
SacceYB210_1	Saccharomyces cerevisiae YB210 v1.0	0	4932	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	NA
Saceu1	Saccharomyces eubayanus FM1318	0	1080349	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces eubayanus	26269586
Sacpr1	Saccharata proteae CBS 121410 v1.0	0	131308	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata	Saccharata proteae	32206138
Saico1	Saitoella complicata NRRL Y-17804 v1.0	0	5606	Eukaryota	Ascomycota	NA	NA	NA	Saitoella	Saitoella complicata	27535936
Sakvas1	Saksenaea vasiformis B4078	0	90258	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	Saksenaea vasiformis	27447865
Sarco1	Sarcoscypha coccinea ATCC 58028 v1.0	0	51139	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Sarcoscypha	Sarcoscypha coccinea	NA
Sarstr1	Sarocladium strictum UNK v1.0	1	5046	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	Sarocladium strictum	NA
Satdi1	Saturnispora dispora NRRL Y-1447	0	29835	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora dispora	29760453
Sceap1	Scedosporium apiospermum IHEM 14462	1	563466	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium apiospermum	25278533
Schco_LoeD_1	Schizophyllum commune Loenen D v1.0	0	1314666	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco_TatD_1	Schizophyllum commune Tattone D v1.0	0	1314663	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco2071_1	Schizophyllum commune 207.1 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco2231_1	Schizophyllum commune 223.1 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco2251_1	Schizophyllum commune 225.1 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco2271_1	Schizophyllum commune 227.1 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco2272_1	Schizophyllum commune 227.2 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schco3	Schizophyllum commune H4-8 v3.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	20622885
Schcoi1	Scheffersomyces coipomoensis NRRL Y-17651T v1.0	0	1788519	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces coipomensis	NA
SchcoUNK_1	Schizophyllum commune UNK v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
SchcoZB1	Schizophyllum commune ZB1 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
SchcoZB2	Schizophyllum commune ZB2 v1.0	0	5334	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	NA
Schcy1	Schizosaccharomyces cryophilus OY26	0	653667	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces cryophilus	21511999
Schill1	Scheffersomyces illinoisensis NRRL Y-48827T v1.0	0	766733	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	NA	NA
Schja1	Schizosaccharomyces japonicus yFS275	0	402676	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces japonicus	21511999
Schoc1	Schizosaccharomyces octosporus yFS286	0	483514	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces octosporus	21511999
Schpa1	Schizopora paradoxa KUC8140 v1.0	0	27342	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora	Schizopora paradoxa	26188242
Schpo1	Schizosaccharomyces pombe	0	4896	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces pombe	11859360;22039150
Schque1	Scheffersomyces queiroziae UFMG-CLM-5.1 v1.0	0	880181	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Candida	[Candida] queiroziae	NA
Schrad1	Schizophyllum radiatum CBS 301.32 v1.0	0	181676	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum radiatum	NA
Schseg1_1	Scheffersomyces segobiensis NRRL Y-11571T v1.0	0	45512	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces segobiensis	NA
Schsti1	Scheffersomyces stipitis NRRL Y-7124 v1.0	0	4924	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces stipitis	NA
Schves1	Schizothecium vesticola SMH3187-1 v1.0	1	314040	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Schizotheciaceae	Schizothecium	Schizothecium vesticola	NA
Schvir1	Scheffersomyces virginianus NRRL Y-48822T v1.0	0	1125881	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces virginianus	NA
Schvir1_1	Scheffersomyces virginianus NRRL Y-48822T v1.1	0	1125881	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces virginianus	NA
Sclbo1	Sclerotinia borealis F4128	2	1432307	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia borealis	24459262
Sclci1	Scleroderma citrinum Foug A v1.0	0	68788	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma citrinum	25706625
Sclcihr1	Scleroderma citrinum hr. v1.0	0	68788	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma citrinum	NA
Sclhys1_1	Sclerogaster hysterangioides SCL2.BST v1.0	0	1529657	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	Sclerogaster	Sclerogaster hysterangioides	NA
Sclsan1	Sclerophora sanguinea CBS100924 v1.0	1	1410009	Eukaryota	Ascomycota	Coniocybomycetes	Coniocybales	Coniocybaceae	Sclerophora	Sclerophora sanguinea	NA
Sclsc1	Sclerotinia sclerotiorum v1.0	1	665079	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia sclerotiorum	21876677
Scysp1_1	Scytinostroma sp. KUC9335 v1.0	0	1884260	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Scytinostroma	Scytinostroma sp. KUC9413	NA
Sebve1	Sebacina vermifera MAFF 305830 v1.0	0	109899	Eukaryota	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita vermifera	25706625
Sebvebe1	Serendipita vermifera ssp. bescii NFPB0129 v1.0	0	109899	Eukaryota	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita vermifera	NA
Sepmu1	Septoria musiva SO2202 v1.0	0	692275	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina musiva	23236275;25733900
Seppo1	Septoria populicola v1.0	0	215467	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina populicola	23236275;25733900
Sepsp1	Septobasidium sp. PNB30-8B v1.0	0	1884257	Eukaryota	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	Septobasidium sp. PNB30-8B	NA
Serbor1	Serpulomyces borealis OMC1750 v1.0	0	467939	Eukaryota	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	Serpulomyces	Serpulomyces borealis	NA
Serend1	Serendipita sp. 407 v1.0	0	2136033	Eukaryota	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	NA	Serendipita sp. 407	NA
Serla_varsha1	Serpula himantioides (S.lacrymans var shastensis) MUCL38935 v1.0	0	690234	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	29305577
SerlaS7_3_2	Serpula lacrymans S7.3 v2.0	0	936435	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	21764756
SerlaS7_9_2	Serpula lacrymans S7.9 v2.0	0	578457	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	21764756
Setho1	Setomelanomma holmii CBS 110217 v1.0	1	210430	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setomelanomma	Setomelanomma holmii	32206138
Settu3	Setosphaeria turcica Et28A v2.0	1	93612	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	23236275;23357940
Settur3	Setosphaeria turcica NY001 v2.0	1	93612	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	NA
Sidvul1	Sidera vulgaris OMC 1730 v1.0	0	796161	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Sidera	Sidera vulgaris	NA
Sirint1	Sirobasidium intermedium CBS7805 v1.0	0	89935	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Sirobasidium	Sirobasidium intermedium	NA
Sisbr1	Lentinus tigrinus v1.0	0	5365	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus	NA
Sismus1	Sistotrema muscicola OMC 1658 v1.0	0	154757	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema muscicola	NA
Sisni1	Sistotremastrum niveocremeum HHB9708 ss-1 1.0	0	1314777	Eukaryota	Basidiomycota	Agaricomycetes	Trechisporales	NA	Sistotremastrum	Sistotremastrum niveocremeum	26659563
Sisrad1	Sistotrema raduloides OMC1660 v1.0	0	283657	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema raduloides	NA
Sisser1	Sistotrema sernanderi OMC 1753 v1.0	0	154758	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema sernanderi	NA
Sissu1	Sistotremastrum suecicum v1.0	0	467971	Eukaryota	Basidiomycota	Agaricomycetes	Trechisporales	NA	Sistotremastrum	Sistotremastrum suecicum	26659563
Slopil1	Slooffia pilatii Y-17178 v1.0	0	106016	Eukaryota	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Slooffia	Slooffia pilatii	NA
SmiculW2_1	Smittium culicis ID-206-W2	0	133412	Eukaryota	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium	Smittium culicis	27343289
SmicuMNP_2	Smittium culicis GSMNP	0	133412	Eukaryota	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium	Smittium culicis	27343289
Smimuc2	Smittium mucronatum ALG-7-W6	0	133383	Eukaryota	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium	Smittium mucronatum	27343289
Sodal1	Sodiomyces alkalinus v1.0	1	1302862	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sodiomyces	Sodiomyces alkalinus	30368956
Sorbr1	Sordaria brevicollis FGSC1904 v1.0	1	83679	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	Sordaria brevicollis	NA
Sorhu1	Sordaria humana MPI-SDFR-AT-0083 v1.0	1	79806	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	Sordaria humana	34893598
Sorma1	Sordaria macrospora k-hell	1	771870	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	Sordaria macrospora	20386741
Spaarb1	Spathaspora arborariae UFMG-HMD-19.1 v1.0	0	979894	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	Spathaspora arborariae	NA
Spafl1	Spathularia flavida	1	33158	Eukaryota	Ascomycota	Leotiomycetes	Rhytismatales	Cudoniaceae	Spathularia	Spathularia flavida	NA
Spalat1	Sparassis latifolia CCMJ1100 v1.0	0	1202976	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Sparassidaceae	Sparassis	Sparassis latifolia	NA
Spapa3	Spathaspora passalidarum NRRL Y-27907 v2.0	0	619300	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum	21788494
Spasuh1_1	Spathaspora suhii UFMG-HMD-16.2 v1.1	0	1699424	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	Spathaspora suhii	NA
Sphbr2	Sphaerosporella brunnea Sb_GMNB300 v2.0	0	1250544	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sphaerosporella	Sphaerosporella brunnea	31831604
Sphst1	Sphaerobolus stellatus v1.0	0	68786	Eukaryota	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus	Sphaerobolus stellatus	25706625
Spifus1	Spinellus fusiger NRRL 22323 v1.0	0	101115	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Spinellus	Spinellus fusiger	NA
Spipu1	Spizellomyces punctatus DAOM BR117	0	645134	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces punctatus	27540072
Spobr1	Sporothrix brasiliensis 5110	1	1398154	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix brasiliensis	25351875
Spofi1	Sporormia fimetaria v1.0	0	1340428	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	Sporormia fimetaria	32206138
Spogra1_1	Sporobolomyces gracilis NRRL Y-5504 v1.0	0	5435	Eukaryota	Basidiomycota	Cystobasidiomycetes	NA	Symmetrosporaceae	Symmetrospora	Symmetrospora gracilis	NA
Spoin1	Sporothrix insectorum RCEF 264	1	1081102	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix insectorum	27071652
Spola1	Sporopachydermia lactativora Phaff 68-199 v1.0	0	45794	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Sporopachydermia	Sporopachydermia lactativora	NA
Spoli1	Sporobolomyces linderae CBS 7893 v1.0	0	1397324	Eukaryota	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma	Phyllozyma linderae	NA
Spopa1	Sporidiobolus pararoseus UCDFST 68-350 v1.0	0	5003	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	Sporidiobolus pararoseus	NA
Spore1	Sporisorium reilianum SRZ2	0	999809	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium reilianum	21148393
Sporo1	Sporobolomyces roseus v1.0	0	365493	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus	NA
Sposc1	Sporothrix schenckii 1099-18	1	1397361	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix schenckii	25351875
Spoth2	Myceliophthora thermophila (Sporotrichum thermophile) v2.0	1	573729	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces thermophilus	21964414
Spoumb1	Sporodiniella umbellata MES 1446 v1.0	0	101117	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Sporodiniella	Sporodiniella umbellata	NA
Sprlo1	Spraguea lophii 42 110	0	1358809	Eukaryota	Microsporidia	NA	NA	Spraguidae	Spraguea	Spraguea lophii	23990793
Stabo1	Starmerella bombicola SB1 v1.0	0	75736	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Starmerella	Starmerella bombicola	NA
Stach1	Stachybotrys chartarum IBT 40288	2	1283842	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys chartarum	25015739
Stachl1	Stachybotrys chlorohalonata IBT 40285	4	1283841	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys chlorohalonata	25015739
Stael1	Stachybotrys elegans MPI-CAGE-CH-0235 v1.0	2	80388	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys elegans	34893598
Staflo2	Starmerella floricola CF1 v2.0	0	45550	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Starmerella	Starmerella floricola	NA
Stagr1	Stanjemonium grisellum CBS 655.79 v1.0	1	73508	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	NA	Stanjemonium	Stanjemonium grisellum	NA
Stano2	Stagonospora nodorum SN15 v2.0	2	321614	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum	18024570
Stasp1	Stagonospora sp. SRC1lsM3a v1.0	2	765868	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora sp. SRC1lsM3a	27434633
Stehi1	Stereum hirsutum FP-91666 SS1 v1.0	0	721885	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum hirsutum	22745431
Stely1	Stemphylium lycopersici CIDEFI-216	1	183478	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium lycopersici	26404600
Stobe1	Stomiopeltis betulae CBS114420 v1.0	0	706121	Eukaryota	Ascomycota	Dothideomycetes	NA	Micropeltidaceae	Stomiopeltis	Stomiopeltis betulae	NA
Sugame1	Sugiyamaella americana NRRL YB-2067 v1.0	0	796026	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Sugiyamaella	Sugiyamaella americana	NA
Suiame1	Suillus americanus EM31 v1.0	0	48561	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus americanus	33355923
Suiamp1	Suillus ampliporus FC55 v1.0	0	1912932	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus ampliporus	33355923
Suibov1	Suillus bovinus UH-Sbo-P2 v1.0	0	48563	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus bovinus	33355923
Suibr2	Suillus brevipes Sb2 v2.0	0	1400700	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus brevipes	25728665
Suicli1	Suillus clintonianus FC179 v1.0	0	1904413	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus clintonianus	33355923
Suicol1	Suillus collinitus S28 v1.0	0	48567	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus collinitus	NA
Suicot1	Suillus cothurnatus VC 1858 v1.0	0	48568	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus cothurnatus	33355923
Suidec1	Suillus decipiens EM49 v1.0	0	48569	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus decipiens	33355923
Suidis1	Suillus discolor FC423 v1.0	0	1912936	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus discolor	33355923
Suielb1	Suillus elbensis FC64 v1.0	0	1912937	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus elbensis	NA
SuiFC429_1	Suillus sp. nov. FC429 v1.0	0	2761429	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus sp. FC429	NA
Suifus1	Suillus fuscotomentosus FC203 v1.0	0	1912939	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus fuscotomentosus	33355923
Suigr1	Suillus weaverae EM37 v1.0	0	48593	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus weaverae	33355923
Suihi1	Suillus hirtellus EM16 v1.0	0	279518	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus hirtellus	33355923
Suikai2	Suillus kaibabensis FC96 v2.0	0	1912942	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus kaibabensis	NA
Suilak1	Suillus lakei FC43 v1.0	0	48574	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus lakei	33355923
Suilquie1	Suillus quiescens AUS223 v1.0	0	627136	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus quiescens	NA
Suilu4	Suillus luteus UH-Slu-Lm8-n1 v3.0	0	5384	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus	25706625
Suiocc1	Suillus occidentalis FC124 v1.0	0	756607	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus occidentalis	33355923
